1186,"Inequality, Distributive Injustice and Organizational Illegitimacy","This chapter analyzes the ways some organzational theories reflect the viewpoints of the relatively prosperous, while ignoring the perspectives of the less advantaged.  For example, research on institutional theory, internal labor markets, and occupational gender segregation often assume that common organizational arrangements are perceived as legitimate (right and just), even by these legitimacy assumptions may sometimes be invalid.  For example, when inequality between groups is large, disadvantaged people may fee that their entire group is unjustly treated.  If sufficient mobilization resources are available, they may engage in collective action to change the system.  If collective action is not feasible, they may continue to feel unjustly treated and show those feelings via individual reactions, such as drug dependency, exit, mental illness, etc.  Distributive justice research suggests that the legitimacy assumptions that lie at the heart of many organizational theories should be empirically tested, with a focus on the viewpoints of members of disadvantaged groups.  Under some conditions, they expect their rewards to be low an find this dissatisfying and unjust.",1992,jmartin,,
1189,Institutional Constraints and Ecological Competition in the Early American Telephone Industry,"This study examines the effects of institutional contraints -- political boundaries and regulatory policies -- on the organizational evolution of the early American telephone industry.  State-level panel data on independent telephone companies operating from 1902 to 1942 in the 48 contiguous states are analyzed to estimate the effects of constraints imposed at the local, state, and federal levels of government.  Our theoretical lens focuses on patterns of interdependence, especially competition, among the organizational forms of the industry in different institutional environments.  Empirical findings suggest that competition among these organizational forms was both shaped and changed by institutional constraints, but often in unintended ways.",1992,fbarnett | gcarroll,,
1190,Rationality and Coherent Theories of Strategic Behavior,"A non-equilibrium model of rational strategic behavior that can be viewed as a refinement of (normal form) rationalizability is developed for both normal form and extensive form games. The resulting solution concept, called a tau-theory, allows for exogenous restrictions on the beliefs of rational prayers. The solution concept is used to analyze the main concerns of the Nash equilibrium refinements literature such as dominance, iterative dominance, extensive form rationality, invariance, backward induction and forward induction. The relationship between tau-theories and dynamic learning is investigated.",1992,,Faruk,Gul
1193,Contractual Arrangements in Franchising:  An Empirical Investigation,"In this paper we conduct an empirical investigation of the recent explanations offered for the nature of a franchising contract.  In particular, we focus on the arguments posited by Lal (1990) where it is suggested that since both the franchisor's brand name investments and the franchisee's service level affect retail demand and such decisions are not verifiable by the other party, the royalty payments are used to balance the incentives to both the franchisor and the franchisee for adequate investments in factors affecting retail demand.  Lal hypothesizes that while the size of brand name investments should be inversely related to the royalty rate, the level of service provided by the franchise should be inversely related to the royalty rate.  Lal also uses a mixed strategy equilibrium concept to analyze monitoring arrangement in franchising contracts and relates the service level offered by the franchise and the frequency with which the franchisor monitors a franchisee to several independent variables.  Our empirical analysis conducted across seven different types of businesses provides support for most of these hypotheses.  To reconcile the differences between the data and one of the propositions (rejected by the data), we extend the model in Lal (1990) to include heterogeneity in monitoring costs across franchisees.  Finally, we collect additional data to test the empirical validity of the extended version of the model.  In this way, we are not only able to understand the reasons for the differences between the data and hypothesized relationships but are also able to offer empirical validity to the post hoc reasoning used to reconcile these differences.",1992,,Rajiv | Deepak,Lal | Agrawal
1195,On the Clustering of Agents' Decisions:  Herd Behavior Versus the Endogenous Timing of Actions,"The purpose of thie paper is to analyze the observed similarity of agents' decisions.  In what follows we will distinguish between clustering, which is the observation that agents' decisions tend to be very similar, and herding, which is the statement that clustering occurs because some agents ignore their own information entirely.  We provide a formal definition of clustering, illustrate a simple mechanism for clustering that does not involve herding and argue that clustering is likely to be a common phenomenon while herding is not.  In particular, we consider a setting where agents choose both an action and the time at which to take the action.  We show that allowing agents to choose when to act creates clustering, even when the previously studied motivations for herding are absent.",1992,,Faruk | Russell,Gul | Lundholm
1196,A Status-Based Model of Market Competition,"This paper explores the significance of status processes for generating and reproducing hierachy among producers in a market.  A producer's status is defined as the degree to which market participants perceive the quality of its product to be superior to that of its competitors, and a ""loose linkage"" between status and actual quality is posited.  Because of this loose linkage, it is possible to distinguish between a producer and a status position in much the same way that the distinction is drawn betweeen actors an positions in organizational contexts.  The status position of a producer circumscribes the producer's actions by providing a unique cost and revenue profile for manufacturing a good of a given level of quality.  Specifically, a higher status producer can offer a good of a given quality at a lower cost and potentially higher revenue than its lower status counterparts.  The relatively advantageous cost profile insulates the higher status producer from a ""bidding war"" with lower competitors and provides it with an incentive to reproduce its level of quality.  At the same time, the higher status producer is prevented from invading low status niches by a constraint implicit in its identity.  To increase its market share through the formation of additional exchange relations with other market actors is to change how it is perceived and, thus, potentially undercut the source of the initial advantage.  An examination of pricing behavior among investment banks in the underwriting of corporate securities provides empirical support for this status-based model of market competition.  Extensions are discussed.",1992,,Joel,Podolny
1197,Usage Heterogeneity and Extended Service Contracts,"We highlight the role of the consumer heterogeneity in product use on the demand for product warranties.  We show that the firm can satisfy the warranty demands created by this heterogeneity through the marketing of optional extended service contracts.  We characterize analytically, the menu of service contracts that the firm should offer.  We show that the menu of service contracts obtains self-selection of the consumers and  and the consequent price discrimination improves the firm's profits.  We empirically validate the consumer behavior predictions of themodel using data from a survey of new car buyers.  The empirical analysis suggests, that other things being equal, heavy users prefer an additional 1.4 year and 26,000 miles of extra warranty coverage over the base warranty.  The results are also useful in providing managers with a measure of the elasticity of sales of service contracts to changes in the length of the base warranty.",1992,,V.,Padmanabhan
1198,The Social Character of Economic Exchange,"Sociological work on markets has called into questio the validity of certain traditionally accepted distinctions between social and economic exchange.  Work in this area has shown economic exchange to be structural in the sense stressed by Emerson, where pre-existing patterns of relations constrict the flow of resources and thereby influence both market bheavior and market outcomes.  In line with the prior work, this paper seeks to further undermine accepted distinctions between these two forms of exchange.  However, it does so not by focusing on the structural concerns at the core of Emerson's work, but by exploring the economic significance of status processes to which early social exchange theorists such as Blau and Homans gave attention.   This paper argues that as long as individual or organizational actors lack perfect information on the goods which confront them in the market, then an action orientation toward status is a central element of economic exchange.  This general claim is then tested through an examination of co-brokerage relations in the investment banking industry.  Implications for current and future work are discussed._x000B_",1992,,Joel,Podolny
1199,Organizational Impression Management as a Reciprocal Influence Process:  The Neglected Role of the Organizational Audience,"Recent research on organizational impression management has emphasized that leaders are held responsible not only for managing an organization's actions, they are also expected to explain and make sense of those actions.  When events occur that threaten an organization's image, for example, members of the organizational audience routinely turn to the organization's top management for explanations of such events.  As guardians and promoters of the organization's image, it is their job to provide explanations or interpretations that minimze damage to the organization and its leadership.  Much theory and research has addressed the kinds of strategies used by top management to maintain and protect organizational images.  But little attention has been paid to the role the organizational audience plays in shaping the impression management process.  This paper proposes that impression management is a reciprocal influence process that entails cycles of negotiation between top management and segments of the organization's audience.  We present a conceptual framework that identifies the major elements and phases of this interactive process.  We then identify implications of the framework and suggest how it contributes to theory on organizational impression management.",1992,rmkramer,Linda,Ginzel
1200,Cooperation and Organizational Identification,"Organizational theorists have long recognized the important role cooperation plays in organizations.  However, current theories say little about the antecedents of cooperative behavior in organizations.  In this chapter, I present a conceptual framework for analyzing cooperation derived from social identity theory and social categorization theory.  According to this framework, people are more likely to cooperate with other members of an organization when their identification with the organization is salient.  The framework identifies several psychological processes mediating this link between organizational identification and cooperation, including group-based trust, social attraction, and self-presentational concerns.  The framework also describes a number of structural and psychological determinants of organizational identification.",1992,rmkramer,,
1201,Divided Government and U.S. Trade Policy,"We develop a distributive politics theory of delegation and accomodation in U.S. trade policy.  Congress may choose to delegate trade policymaking authority to the president in order to implement more efficient and less protectionist trade policy outcomes.  However, under divided government, the majority party in Congress may be better off constraining the president's use of delegated authority.  A constrained president is forced to partially accomodate Congressional demands fro more protection._x000B__x000B_We provide empirical support for our theory with two findings.  First, the institutional constraints placed on the president's trade policymaking authority are strengthened in times of divided government and loosened under unified government.  Second, U.S. trade policy is significantly more protectionist under divided than under unified government in the time period 1949-1988.",1992,,Susanne | Sharyn,Lohmann | Ohalloran
1203,The Social Context of Negotiation:  Effects of Social Identify and Accountability on Negotiator Decision Making,"The present research investigates how social identification and interpersonal accountability affect decision making during negotiations.  We hypothesize that when a share social identity is salient and feelings of interpersonal accountability between negotiators are high, negotiators will prefer more equal outcomes cover those that maximize their own gains alone.   To investigate these hypotheses, we conducted a laboratory study.  The study employed a 2 x 2 design, in which we varied the salience of individuals' level of social identification (low versus high) and interpersonal accountability (low versus high).  The results supported the major hypotheses.  The findings of the study are discussed in terms of demonstrating the important influence social context exerts on negotiator judgement and decision making.",1992,rmkramer,Elizabeth | Pamela,Newton | Pommeren
1204,A Cross-Sectional Analysis of the Theory of Corporate Disclosure Due to Adverse Selection,"In this paper we examine the determinants of firms' level of voluntary disclosure.  We use analysts' published evaluations of firms' disclosures as a comprehensive measure of disclosure level and use a model of discretionary disclosure to explain cross-sectional variation in this measure.  We provide evidence that firms' disclosure levels are 1) increasing in past, current and future performance as measured by a variety of earnings and return variables, 2) increasing in firm size and decreasing in the volatility of past performance and in the correlation between earnings and returns, and 3) higher for firms issuing securities in the current or future period.  In general, the results are consistent with the predictions of the model.",1992,,Russell | Mark,Lundholm | Lang
1205,"Corporate Conservatism, Herd Behavior and Relative Compensation","This paper demonstrates that in a simple setting with managerial concern for reputation and asymmetric information on ability, most managers may refrain from undertaking innovations which stochastically dominate an industry standard. Common components of uncertainty in outcome lead the market to form inferences of managerial ability based on relative performance. Managers who undertake the industry standard are in turn evaluated with a more accurate benchmark than those innovating. Discontinuities in compensation when performance is low (due to firings) lead managers to have differing valuations of an accurate benchmark, depending on type. We find that very high and very low ability managers are more likely to undertake superior innovations than those of average ability. When the expected improvement under the new action is small, most managers with access to the innovation choose to forgo it in favor of the industry standard.",1992,zwiebel,,
1206,The Liability of Collective Action:  Growth and Change Among Early American Telephone Companies,"The advantages of collective action by organizations are discussed often, but no attention has been paid to the possiblilty that engaging in collective action can make organizations less viable.  In this paper, I explain that a liability of collective action is suffered by members of poorly-coordinated organizational communities.  This might be merely a transitory problem, since organizations could change in order to increase community cohesion.  However, organzational inertia makes such change hazardous, and so retards attempts to rationalize community structure.  These ideas are used to explain why early independent  (non-Bell) teleohone companies, which depended on a collective strategy to provide telephone service, stopped growing after an early heyday.  Models of organizational growth, and of the effects of organizational change on failure, are estimated on a sample of companies from Pennsylvania.  The results suggest that poor coordination of the independent movement was a major reason for its stagnation, and that attempts to resolve the problem increased organizational failure rates.  Also, evidence is found that diffuse competition from the Bell System slowed the growth of independent telephone companies.",1992,fbarnett,,
1207,"Information, Control, and Organizational Structure","This paper investigates how a designer of an organization (referred to as the regulator) should organize a production activity in which two different units produce components and where each unit has private information about its cost.  Three organizational structures are analyzed.  In the first (informational consolidation), the regulator contracts with a consolidated unit  that produces both components.  In the second (informational decentralization), the regulator independently contracts with the producer of each component.  In the third (informational delegation), the regulator contracts with one of the units, which in turn subcontracts with other.  In each case, the regulator's optimal mechanism consisting of payment and output schedules is fully characterized.  Informational consolidation and informational decentralization yield different output schedules.  Under informational decentralization, the optimal output schedule may not depend on the sum of the marginal costs of each components, but  when it does, the regulator strictly prefers informational consolidation to informational decntralization.  Informational delegation is shown to be equivalent to informational decentralization when the regulator can observe the contracting between the units.",1992,dbaron,David,Besanko
1209,"Information, Liquidity and Asset Trading in a Random Matching Game","This paper shows that the extent of information available in the market about a security can crucially affect its liquidity.  Following Kiyotaki and Wright (1989), exchange is modeled as a sequential random matching game.  Agents who want to consume relatively early optimally choose to exchange their initial assets for a new asset that has lower expected payoff but is more liquid in subsequent trading.  This incentive to pay a premium for liquidity is further analyzed by allowing agents to credibly disclose more about their assets at a cost.  Alternative intermediated mechanisms for increasing liquidity such as certification of assets by an investment bank, pooling assets in mutual funds, and introducing commercial banks are also discussed.",1992,,Hugo | Ingrid,Hopenhayn | Werner
1211,Employee Stock Options,"This paper considers the optimal exercise policy for employee stock options taking into account the tax incidence of exercise on both the employee and employer as well as the employee's risk preferences.  A recursive algorithm that determines the optimal exercise policy and option value is presented.  The employee strictly prefers to exercise options before maturity under certain conditions on risk aversion, tax status, and information.  The paper explains whether and when (i) additional payments to the employee from employer improve the after-tax welfare of the employer, and (ii) options are more or less tax efficient than a bonus.  The paper documents two instances in which financial accounting rules appear to influence the adoption and form of tax inducements.",1992,,Steven,Huddart
1212,Delegation and the Regulation of Risk,"It has been argued that U.S. regulatory agencies take an extreme and often inconsistent approach to the regulation of risk:  they tend to overreact to dramatic, well-publicized accidents and disasters.  The standard explanation invokes the existence of a cognitive bias:  individuals tend to overestimate the frequency of low probability events and underestimate the frequency of high probability events._x000B__x000B_This paper explores an alternative hypothesis that does not rely on bounded rationality as an explanation.  We examine whether the over-and underregulation of hazardous activities might be due to some particular features of the political oversight of regulatory agencies.  Their political  principal typically intervenes in response to external signals about the risks associated wtih hazardous activities.  Our analysis suggests that regulatory decisionmaking may be biased in the presence of asymmetric or coarse information flows.  In particular, it implies that low probability hazards will tend to be overregulated, high probability hazards underregulated.",1992,,Hugo | Ingrid,Hopenhayn | Werner
1215,On Volatility of Prices in Arbitrage-Free Markets,"This paper addresses the question of what one can learn from observing cross-sectional and time series variations in the volatility of prices in an arbitrage-free securities market.  We introduce the notions of stochastic derivatives, marginal risk-adjusted growth rates, and marginal risk exposure in a single facotr economy.  Using the martingale characterization of arbitrage-free prices, together with a martinagle representation formula due to Haussmann (18=978), we show that cross sectional variations in volatility can be linked to the marginal risk-adjusted growth rate in the economy and to changes in marginal risk exposure.  We use prices ofoptions on the state variable to compute the stochastic derivative and hence the volatility of any state-contingent claim.  We also study the information content of the term structure of volatility and apply the results to the Cox, Ingersoll and Ross (1985) model of interest rates.",1992,,Ayman,Hindy
1216,The Effects of Corporate  Images and Branding Strategies on New Product Evaluations,Abstract not available.,1992,,Kevin | David,Keller | Aaker
1217,Exchange Rate Volatility and Deviations From Unbiasedness in a Cash-Advance-Model,Abstract not available.,1993,,Geert,Bekaert
1218,On Biases in the Measurement of Foreign Exchange Risk Premiums,"The hypothesis that the forward rate is an unbiased predictor of the future spot rate has been consistently rejected in recent empirical studies.  This paper examines several sources of measurement error and misspecification that might induce biases in such studies.  Although previous inferences are shown to be robust to a failure to construct true returns and to omitted variable bias arising from conditional heteroskedasticity in spot rates, we show that the parameters were not stable over the 1975-1989 sample period.  Estimation that allows for endogenous regime shifts in the parameters demonstrates that deviations form undiasedness were more severe in the 1980's.",1992,,Geert,Bekaert
1220,"Large Shareholder Activism, Risk Sharing, and Financial Market Equilibrium","This paper examines financial market equilibrium in the presence of a large investor, such as a pension fund, who has access to a costly monitoring technology allowing him to affect securities' expected payoffs.  Despite the free-rider problem that arises because small shareholders enjoy the benefits but do not incur the costs of monitoring, risk-sharing considerations lead to equilibria in which monitoring is done even when the large investor is not initially endowed with shares.  We characterize the equilibrium allocations and the monitoring levels under various assumptions about the trading environments.  We show that under certain conditions all investors hold the market portfolio of risky assets even when monitoring is possible.  In other cases the large investor deviates from holding the market portfolio and might carefully engage in monitoring activities that reduce the expected payoffs on the market portfolio.",1992,admati | pfleider,Josef,Zechner
1222,"Public Disclosure, Private Information Collection and Short-Term-Trading",This paper examines how public disclosure affects private information acquisition activity in a market economy.  We analyze a setting where traders with short-term investment horizons are allowed to trade on their private information prior to a public disclosure.  We demonstrate in this setting that public disclosure stimulates investment in private information acquisition.  This result is shown to have implications for the magnitude of the pre-announcement and annoucement price reactions to the disclosure.,1992,fmcnich,Brett,Trueman
1224,Home Bias and the Globalization of Securities Markets,"This aper documents the available evidence on international portfolio investment in five OECD countries.  We draw three conclusions from the data. First, there is strong evidence of a home bias in national investment portfolios despite the potential gains from international diversification.  Second, to the extent investors hold international securites, the composition of the portfolio of foreign securities seems to reflect factors other than diversification of risk.  Third, the high volume of cross-border capital flows and the high turnover rate on frieign equity investments relative to domestic equity markets suggests that trnsactions costs and incomplete information are unlikely to be important deterrents to international investment.  These observations suggest that a richer set of models is required to account for international investment behavior.",1992,,Linda | Ingrid,Tesar | Werner
1226,The Time-Variation of Expected Returns and Volatility in Foreign Exchange Markets,"This paper documents and analyzes the time-variation in conditional means and variances of monthly and quartely excess dollar returns on Euroyen, -pound and -mark investments.  A vector autoregressive framework with weekly sampled data on exchange rate changes and forward premiums of the three currencies is used.  Implications for cross-rates are derived as well.  The most recent weekly change in the spot exchange rate is shown to have more predictive power for future exchange rate changes than other components of past monthly or quarterly exchange rate changes.  An increase of the forward premium on the yen, mark or pound signals lower future forward market returns on all three currencies.  Moreover, past second moments of forward premiums predict the volatility of exchange rates.  Ex ante forward market returns are very variable and persistent.  Using a nonlinear Wald test, the hypothesis that expected forward market returns pair-wise move perfectly together could never be rejected.  However, the implied correlation between the yen expected return and expected returns on the European currencies is substantially weakeer than between the European currencies' expected returns themselves.",1992,,Geert,Bekaert
1227,The Dynamics of Competitive Intensity,"Organizations have different competitive abilities.  Theory predicts that this variation will follow a general pattern:  whether through learning or selection, older organizations -- on average -- will have greater competitive strength.  Furthermore, it is predicted that organizations inherit the competitive strengths of their ancestors.  The density-dependent model of population development is generalized to include these effects, and the theory is supported by estimates of the rates of organizational founding and failure for populations of breweries and telephone companies.  The results show that intensity of competition generated by organizations follows a predictable pattern, increasing with an organization's experience as well as the experience of its ancestors.  Implications are discussed, including that the theory accounts for the persistent tendency of organizational populations to become concentrated late in their histories.",1992,fbarnett,,
1229,Comparing Equilibria,"We develop an ordinal approach to comparing the equilibria of economic models.  The main advantages of this approach, compared to the traditional approach based on signing derivatives, are that (1) it ultilizes only a subset of the assumptions traditonally made, resulting in a simpler theory, (2) it applies to discrete changes and even when there are multiple equilibria and when some equilibria do not vary smoothly with the parameters, and (3) it incorporates a formal theory of the robustness of conclusions to assumptions, which helps modelers distinguish which assumptions are ""critical"" to their comparative statics conclusions",1992,milgrom | jroberts,,
1230,Intuitive Hedonics:  Consumer Beliefs About the Dynamics of Liking,"Consumer beliefs about influences on liking are explored.  Questionnaires were administered to explore the extent to which respondents' implicit beliefs resemble any of six concepts established in experimental psychology.  Results indicate respondents apply beliefs consistent with classical conditioning and Weber's law and expect adaption to occur in a wide variety of situations.  THey do not show a general belief in cognitive dissonance effects.  They probably do not believe in affective opponent processes (rebound) or the ability of exposure alone (""mere exposure"") to increase liking, although the beliefs they do apply predict the same outcome in some contects.  Implications for consumer behavior are discussed.",1995,,Brian | Jackie,Gibbs | Snell
1231,"Party Identification, Retrospective Voting and Moderating Elections in a Federal System:  West Germany 1961-1989","Since the publication of The American Voter (Campbell et al. 1960), most analyses of electoral behavior have focused upon three factors:  party identification, issues and candidate attributes.  According to the Michigan model, voters have long-standing psychological ties to political parties, but particular elections can be decided by short-term forces such as issues and candidates.  More recently, the hypothesis of retrospective voting (key 1966; Kramer 1971; Fiorina 1981) has found some empirical support in U.S. presidential elections, while the hypothesis of moderating elections (Alesina and Rosenthal 1989) rationalizes the empirical regularity of the midterm Congressional cycle.  Both hypotheses pose a challenge to the primarily social psychological emphasis of The American Voter by proposing more rational economic and strategic considerations as the basis for electoal behavior.",1992,dlbrad,Susanne | Douglas,Lohmann | Rivers
1233,Fading Memories:  A Process Study of Strategic Business Exit in Dynamic Environments,"The comparative study of the evolution of Intel Corporation's strategic position in two semiconductor memory businesses and in the microprocessor business provides insight in the forces that drive the strategic business exit process in dynamic environments.  Inertial forces caused distinctive competence to diverge from the evolving basis of competitive advantage in the memory business.  Inertial forces also caused official corporate strategy to diverge from strategic actions taken by middle-level managers.  Intel's internal selection environment played a key role in the strategic business exit process by shifting the allocation of scarce manufacturing resources to new and more attractive business opportunities generated by the firm's evolving distinctive competence.  It thereby helped define the strategic context of the microprocessor business and dissolve the strategic context for the memory business.  This, in turn, set the stage for top management to bring official corporate strategy back in line with strategic action.  By offering some insights in the co-evolution of industry-level sources of competitive advantage and firm-level sources of distinctinve competence, and in the mediating role of the internal selection environment, the paper contributes to the development of an evolutionary ecological perspective on strategy.",1992,profrab,George | Bruce,Cogan | Graham
1234,U.K. and U.S. Trading of British Cross-Listed Stocks:  An Intraday Analysis of Market Integration,"This paper analyzes intrady patterns for U.K. and U.S. trading of British cross-listed stocks.  For each market, the intrady patterns for these stocks closely resemble those of otherwise similar, non-cross-listed stocks.  There is a two-hour period each day when cross-listed stocks are traded both in New York and in London.  This overlap is characterized by concentrated trading as private information, orginating in New York, gets incorporated into prices in both markets.  Cross-border competition for orderflow tends to reduce already declining spreads in London.  By contrast, New York specialists maintain high spreads during the overlap.  Overall, the evidence indicates that orderflow for cross-listed securities is segmented.",1995,,Allan | Ingrid,Kleidon | Werner
1235,A Control Theory of Dynamic Capital Structure,"This paper develops a model in which debt serves to constrain inefficient investments of empire building managers due to the consequent control implications of bankruptcy. Unlike related free cash flow models, capital structure is voluntarily chosen by the management, as a credible constraint which ensures sufficient efficiency to prevent takeover challenges. In particular, dynamic capital structure is derived as the optimal response of partially entrenched empire-building managers to control considerations; managers trade off empire building ambitions with the need to retain the empire to realize these ambitions. Such capital structure is dynamically consistent; in the model, managers are free to read just leverage each period. In deriving a dynamic managerial optimal capital structure, a policy of dividend payments coordinated with capital structure decisions follows naturally. Thus unlike free cash flow models, this model can explain why debt-constrained empire-building managers voluntarily choose to pay dividends and do not reverse restrictive debt imposed upon them by others. The model yields implications for debt level, frequency and term structure as a function of outside investment opportunities and the degree of managerial encroachment.",1992,zwiebel,,
1237,Market 2000,"In July, 1992 Release, the Securities and Exchange Commission [SEC] announced that the Division of Market Regulation was undertaking a ""study of the structure of the U.S. equity markets and the regulatory environment in which those markets operate"" (SEC (1992, p. 1524)).  This followed SEC Chairman Breeden's announcement of Market 2000 [The Study] to the Securities Industry Association in December 1991._x000B__x000B_The stated motivation for the Study is the extensive change that has occured since the early 1970s when the SEC last examined the securities markets in detail, which resulted in the 1973 Policy Statement on the Structure of a Central Market System and the subsequent establishment of the National Market System [NMS] for securities.  That regulatory framework, with various modifications, has been the dominant mould within which the securities markets have operated for twenty years.  The question is, is it appropriate for the next century?_x000B__x000B_The Study's timing is not coincidental, given the strains on the existing system caused by the globalization of markets and trading, the emergence of vigorous markets in ""derivative"" securities such as options and futures, and the enormous technological changes reflected in both computer systems and competing market mechanisms.  Winners and losers under potential new rules have every incentive to argue their particular cases forcefully.",1992,,Allan,Kleidon
1238,Resetting the Clock:  The Dynamics of Organizational Change and Failure,"Theorists disagree sharply about the likelihood and consequences of organzational change.  This paper suggests that when viewed dynamically, change can be both adaptive and disruptive.  Similarily, the same forces that make organizations inert also make them more malleable when viewed over time.  These ideads are supported by dynamic models of organizational failure and change estimated on a population of 1,011 Finnish newspaper organizations over 193 years.  Organizational changes are found to have two consequences.  The first consequence is an immediate increase in the hazard of organizational failure, and the second is an immediate increase in the likelihood of additional changes of the same type.  However timing is important.  In both cases the immediate effect declines over time.  Finally, the effects of change also depend on timing within the organization's life cycle.",1992,fbarnett,Terry | Dawn,Amburgey | Kelly
1241,Benefits of Narrow Business Strategies,"Firms often concentrate on a narrow range of activities and claim to forego other, apparently profitable, opportunities.  This pursuit of narrow strategies is applauded by some academics who study strategic management.  We present two related theoretical models in which firms do indeed benefit from pursuing such narrow strategies.  In these models, a narrow strategy is beneficial because it enables the firm to motivate its employees to search for ways of increasing the profitability of its core activities.  These benefits arise in our model because the incompleteness of contracts precludes offering similar incentives when the firm is involved in many activities.",1992,saloner,Julio,Rotemberg
1243,"Golden Parachutes, Rubber Checks, and Strategic Retirements from the 102nd House","Political scientists have long been interested in the occupational decisions of politicians.  At least two events prior to the 1992 congressional elections brought journalists and the broader public into emotion-rich but data-poor discussions of how and why to achieve greater turnover in Congress.  The House Bank scandal gave rise to standard arguments that voters should ""throw the bums out.""  An initially obscure provision in the Federal Election Campaign Act, which allowed certain grandfathered members personally to pocket their campaign warchests, gave rise to somewhat more sophisticated assertions about ""buying the bums out.""  Using pre-election data on incumbents' decisions to retire or seek reelection, this paper estimates the effects of these special features of the 1992 election while improving upon prior estimates of strategic retirements more generally.  By embedding an explicit occupational choice model into a maximum likelihood equation, we find strong evidence of strategic retirements, and we quantify precisely the turnover that can be attributed to rubber checks and golden parachutes.",1993,krehbiel,Timothy ,Groseclose
1244,"Deference, Extremism, and Interest Group Ratings","A clearer understanding of the strengths and weaknesses of measures of legislative preferences is essential for resolving substantive disputes about the composition of standing committees in legislatures.  In criticizing interest group ratings as measures of legislative preferences, two recent works make important contributions in this regard (Hall and Grofman 1990, Snyder 1992a).  However, some key methodlogical issues remain unclear or unresolved.  This paper first formalizes and inspects Hall and Grofman's claim that interest group ratings bias tests of the preference-outlier hypothesis to no-difference results when noncommittee members treat committee proposals with deference.  It then examines Snyder's model of artificial extremism which leads to a similar conjecture about no-difference results.  Given a formal notion of deference and empirically plausible conditions, Hal and Grofman's claim is shown not to hold.  While Synder's claim (as Snyder also notes) is shown not to hold in general, artifical extremism does tend to produce the conjectured bias on average.  The bias is small, however, and the change that it leads to faulty inferences is also small.",1993,krehbiel,,
1246,The Gains from Exchange Hypothesis of Legislative Organization,"The gains from exchange hypothesis of legislative organization predicts that legislative authority is allocated in accord with legislator's extremity or intensity of preferences.  By adopting such patterns of authority, it is claimed legislators avoid the unpredictability of majority rule and allocate resources to those who value them the most.  The underlying theory can be tersely summarized in question and answer form.  What is exchanged and how?  Parliamentary rights, as a function of preferences.  What is gained and why?  Stable and efficient outcomes, because of the preference-based exchange of authority.",1993,krehbiel,Thomas,Gilligan
1252,Why Do We Observe Minimal Warranties?,"Why is it that some products carry a minimal manufacturer base warranty even though all consumers are risk-averse?  Conventional wisdom suggests that is it is profitable for the manufacturer to offer comprehensive warranties in this setting.  We provide in this paper an explanation for the provision of minimal warranty in markets where all consumers are risk-averse.  Minimal warranties are created by the impact of consumer moral hazard and competition in the insurance after market for the product.  We show that consumers who purchase optional extended warranties from an independent provider of insurance create a significant negative externality on the warranty redemption costs of the manufacturer.  This in turn creates a significant erosion in the manufacturer's profits from warranty insurance.  Consequently, it is in the best interest of the manufacturer to drop the level of warranty coverage provided with the product.  This intuition hold for homogeneous as well as heterogenous markets of consumers.",1993,,Nancy | V.,Lutz | Padmanabhan
1253,Usage Heterogeneity and Extended Service Contracts,"The paper highlights the role of product warranty in segmentation of consumer durable product markets.  The paper demonstrates that consumer moral hazard and heterogeneity in product usage creates variation in reservation prices of the different segments and in their valuation of product warranties.  In this context, the firm by offering a self-selecting menu of product warranties satisfies the warranty demands of the various segments of the population while simulateneously improving its profits.  We analytically characterized the optimal menu an discuss its implementation with the use of optional extended service contracts.  We empirically validate the consumer behavior predictions of the model using date from a survey of new car buyers.",1993,,V.,Padmanabhan
1254,A Role-based Ecology of Technological Change,"In this paper, we develop a conceptual framework to explore why particular technologies become elaborated and extended, while others are forsaken.  The core of the framework is the role-based conception of the technological niche, which is centered around a focal innovation and includes all innovations with which the focal innovation shares a knowledge-based tie.  Given this conception of the niche, the technological status quo is manifested as an interlocking role structure, and the process of technological change can be framed as one of niche entry.  We offer a eries of hypotheses about  the properties of niches that we anticipate will affect the likelihood of niche entry.  We then operationalize the conception of the niche and test our hypotheses using citation data from semiconductor device patents.  Finally, we highlight a connection between technological change and market presence by exploring the impact of patent citations on a firm's sales volume.  Extensions are discussed.",1993,,Joel,Podolny
1255,Organizational Design and Technology Choice with Nonbinding Contracts,"We present a new methodology for studying the general problem of labor contracting within a firm's boundaries where contracts provide only a minimal commitment to wages and employment. Given the peculiar contractual incompleteness of labor contracts, the resulting wages and profits under a large class of complete information bargaining games distort the technological and organizational decisions facing the owner of the firm's capital. We show that in such settings where firms consist of a nexus of nonbinding labor contracts, these decisions are distorted in an economically distinct way compared to the standard neoclassical firm. Among other things, we demonstrate that a firm with a nonbinding contractual basis will, relative to a neoclassical firm, (i) overemploy labor, (ii) underemploy capital, (iii) choose inefficient ""frontload"" technologies, (iv) de-emphasize scale and scope economies, and (v) inefficiently allocate labor across productive assets. We apply our analysis to product market competition, unionization, hierarchical management, and horizontal mergers.",1993,zwiebel,Lars,Stole
